"CNTYBNA","FACTOR1","FACTOR2","FACTOR3","JA","CT89_91","POPU","HomiRate","LnHomiRate","xcoord","ycoord","poverty","public_assistance","female_headed","unemployment","new_residents","renter-occupied","no_high_school","crowded_households","black","latino"
"0312920",1.5767,-0.0932,0.7273,1.0226001,3,614,488.59934853420197,6.193587400588983,351946.5110807663,576113.2366235757,64.9648,49.1197,43.7984,10.2628,17.06,73.7024,40.7942,11.7647,100,1.4085
"0312921",0.9713,-0.2745,1.1497999,1.0143,0,698,0,0,351596.78438209597,576060.4568163728,30,35.5556,13.253,19.0094,28.3,56.9106,53.7519,3.6585,100,0
"0312922",1.1493,0.0538,0.3485,1.0143,3,3575,83.91608391608392,4.441663520793911,351279.9442116571,576344.8486007942,46.7663,51.0779,19.7628,12.3707,38.58,68.6941,53.2301,12.8801,99.7413,0.6611
"0312923",1.128,0.3764,1.2198,1.0143,0,860,0,0,351248.46057589253,575944.6146186683,54.1629,38.9753,28.7554,11.0632,21.64,52.4476,55.3957,15.035,95.4254,4.3916
"0312924",1.1625,-0.0975,-0.2281,0.9182,5,2718,183.95879323031642,5.220133060972654,350734.63341814757,576210.5507970813,37.6633,35.1924,37.8965,15.2491,45.21,77.0529,39.8154,17.9978,97.1761,0
"0312925",1.312,-0.3108,0.6307,1.0112,16,5507,290.5393136008716,5.675174863252177,349920.35708334524,576194.3863541248,33.0004,43.7259,39.4628,16.2082,31.35,66.971,48.6278,6.5521,99.8247,0
"0312926",0.8607,0.0215,1.0214,0.9973,5,1110,450.45045045045043,6.112465622538902,349942.34326765256,575548.8554382427,32.3936,34.8811,16.5591,12.8384,26.17,63.1193,53.94,11.0092,98.6733,0
"0313001",-0.6119,3.05,-0.2463,1.0432,8,2125,376.47058823529414,5.933492653694299,353290.5875682667,576088.2500725314,34.8155,20.9426,18.8825,6.2074,49.28,72.4613,76.9153,32.5301,1.0227,140.107
"0313002",0.2953,2.9133,-0.6266,1.0226001,1,1387,72.09805335255948,4.291801736477203,352815.38576790947,576046.4064623845,57.1695,35.568,29.0749,13.8514,49.44,92.6984,80.9829,30.7937,7.4488,117.877
"0313003",-0.02,1.1741,-0.5563,1.0226001,2,1050,190.47619047619048,5.254763469173849,352451.4101626757,576012.7409590492,40.9425,12.9131,24.4068,6.1355,46.7,91.4246,71.8336,9.1286,42.7173,82.5581
"0313004",-0.2192,1.6953,2.1166,1.0226001,0,670,0,0,351907.67893103685,575928.0470723428,16.3386,27.7559,0,3.523,6.31,52.4476,69.9301,23.0769,64.9606,62.0079
"0313005",-0.7063,2.4761,0.2451,1.1434,2,3009,66.46726487205052,4.211642515386482,350773.5264168156,575341.9878771579,23.4036,9.065,17.5092,7.654,40.89,65.0829,70.4169,25.4144,11.146,128.791
"0313006",-0.6554,2.0941999,0.3152,1.1434,14,3557,393.59010402024177,5.977847514764774,351160.4478204176,575414.0033079368,23.7855,9.2713,13.7008,8.0645,40.21,61.3111,62.92,23.6504,19.8164,116.558
"0313007",-0.5879,3.3076,0.0961,1.1036,6,6066,98.91196834817013,4.604289481763653,351568.82589698996,575431.2414754371,35.0584,15.3756,11.5849,11.4989,43.62,69.4776,72.4952,38.6567,4.0902,141.753
"0313008",-0.8343,3.4345,0.2926,1.1036,8,5149,155.3699747523791,5.052224832394633,351972.40241478255,575440.2526232426,20.996,7.4061,10.0586,12.2403,40.86,70.3163,76.4439,37.4696,0.4743,151.915
"0313009",-0.7154,3.8241999,-0.1331,1.1269,4,5863,68.22445846836091,4.237354246250853,352374.0320099239,575444.5669116251,37.2975,9.1003,11.4912,11.4293,48.65,72.7947,79.1936,44.6256,0,154.671
"0313010",-1.2042,2.6889999,-0.6877,1.0432,0,1506,0,0,352831.80325084226,575638.4523978792,13.779,11.9372,2.7586,8.2377,67.61,64.4315,72.2054,26.2391,0,156.548
"0313011",-0.9335,3.4841001,-0.3144,1.1269,2,2830,70.6713780918728,4.27209147811555,352768.5880976643,575315.3349322226,28.455,8.0085,7.1804,8.2379,53.27,71.1044,71.7391,44.4781,3.012,146.563
"0313012",-0.4557,2.6513,0.203,1.0509,8,4606,173.68649587494573,5.162992915210943,353300.22023180703,575479.0974657671,30.7865,16.4425,21.9012,8.6356,37.23,72.2628,68.6992,29.5215,7.9055,126.06
"0313013",-0.1263,0.2105,-1.2646,1.2058001,1,5777,17.310022503029256,2.90744858768781,352945.65439708927,574285.9877727085,5.5145,2.4329,42.3729,0.5662,66.06,83.8235,45.3488,23.5294,72.4094,23.3195
"0313014",-0.954,3.3308001,0.5776,1.1269,1,1039,96.24639076034649,4.577247868805702,352406.4022394725,574680.7749013804,21.1732,8.7993,14.4796,8.7719,38.79,51.25,65.8491,40,0,152.337
"0313015",-0.991,3.5099001,0.0604,1.107,2,4379,45.67252797442338,3.843155725506174,351992.891088487,574631.4260271958,19.0501,5.8596,9.4315,11.0364,53.25,58.0571,78.2584,40.6857,0,150.103
"0313016",-1.1009001,3.1982999,0.4343,1.1036,2,5638,35.4735721887194,3.596587948713795,351591.7881610447,574611.6074564406,13.4779,5.6739,9.1171,7.7416,42.02,57.1076,70.4731,37.387,0,146.579
"0313017",-1.1235,3.1668,0.5812,1.0845,3,8807,34.06381287612127,3.557169626464158,350983.6420866396,574599.1801353849,16.7625,7.9822,3.956,6.9696,39.58,56.0669,74.5347,33.5658,0,148.456
"0313018",-0.9734,2.8271,0.2207,1.1511,5,13171,37.962189659099536,3.66259167994398,349999.79194016877,574734.0209420107,17.5549,7.3792,7.6895,10.8377,48.16,54.7863,66.6159,32.36,1.5081,140.615
"0313019",-1.118,2.3668001,0.7589,1.1038001,0,1642,0,0,349970.07452105446,573267.1641666329,5.9701,10.51,8.3591,7.3451,42.6,37.7892,63.0295,26.9923,0,125.995
"0313020",-1.0934,3.0021,0.8204,1.2268,3,2722,110.21307861866275,4.711447988377745,351340.04480892554,573598.9480451139,19.4139,10.5128,7.0513,6.42,42.32,32.7611,65.2477,37.7682,0,133.333
"0313101",-0.5831,2.1921,-0.4705,1.2171,0,246,0,0,357547.262306922,576279.7239234776,35.7143,19.2857,0,11.7021,48.72,86.7257,66.1765,20.354,0,126.429
"0313102",-0.7024,1.5225,-0.0601,1.5143,0,1412,0,0,357229.7576340464,576362.1799010034,20.3555,17.3165,10.9145,5.5068,40.05,77.0764,57.3515,15.2824,1.5482,105.218
"0313103",-0.9089,2.3355,0.0311,1.278,1,1431,69.88120195667365,4.26100526378106,356833.3507595031,576332.546688052,21.0664,7.4752,15.2542,5.1752,37.35,74.6858,56.5909,26.93,0.4182,134.867
"0313104",-0.8978,2.8448,0.547,0.9276,3,1422,210.9704641350211,5.356446944848238,356554.5453425258,576379.6005081777,18.241,9.4463,6.1281,8.5154,35.11,66.0377,71.0817,31.1321,0.4343,131.705
"0313105",-0.7312,3.6305001,-0.3937,1.0677,5,1767,282.9654782116582,5.648852675179973,356351.8126022478,576232.9946021836,32.8594,13.3491,10.7143,9.8143,50.19,81.8493,74.4403,44.5205,0,150.277
"0313106",-0.6809,3.1113999,-0.5421,1.0677,22,5829,377.4232286841654,5.936013221879704,355950.17945167253,576338.2596547146,39.6982,8.8247,11.2063,9.2152,50.38,85.9067,75.7178,32.6599,3.1973,147.819
"0313107",-0.5792,2.7586999,0.0452,0.7936,1,1702,58.75440658049354,4.090242938393347,355510.0367595898,576292.0627041849,27.1456,22.0971,13.1579,11.8207,42.02,75.1159,70.1976,25.6569,1.0874,148.117
"0313108",-0.8271,2.7407,-0.3815,1.0927,7,5099,137.28181996469897,4.929293776412423,355204.0656060055,576290.2679183435,31.9687,10.5826,9.6434,8.0303,49.24,76.9847,66.9112,29.2862,0,144.573
"0313109",-0.707,3.0021,0.1033,1.0524,4,5388,74.23904974016332,4.320670374637009,354689.1581595881,576291.6008154379,31.4497,14.0188,11.038,9.4754,42.38,70.9988,74.1603,30.7461,0,142.473
"0313110",-0.8789,2.5172999,-0.1821,1.0821,5,5899,84.76012883539583,4.451554199599766,353981.0049858169,576268.5707395417,16.4883,8.2054,16.4063,8.8471,47.95,70.8791,63.1409,28.2051,0.3568,138.7
"0313112",0.5305,1.008,-0.3381,1.0821,2,315,634.9206349206349,6.455073767692832,353698.6221660876,575475.0111017268,67.5,50.4167,42.029,6.2937,40.78,71.6049,56.4356,6.1728,0,80
"0313113",-0.8003,1.6168,0.0262,1.0915999,2,4509,44.35573297848747,3.814536584855459,354040.9706458085,574938.0716381591,21.8952,10.2693,10.7527,6.7034,42.15,68.6747,60,14.1408,0.7514,113.087
"0313114",-0.8289,2.0492001,0.2189,1.1263,2,2917,68.56359273225917,4.242241337552229,355356.4671846144,575244.0220710309,19.6301,11.9727,13.4128,6.235,39.69,66.0487,64.7059,18.8876,1.1356,124.27
"0313201",-1.0193,-1.4779,-0.8803,1.1995,1,6803,14.699397324709686,2.753622324656299,359114.16022377275,579626.8388586263,3.7211,0.7537,2.0091,1.2315,59.73,57.773,3.2048,0.6869,8.4079,12.3175
"0313202",-0.8671,-1.5656,-2.6522,1.1596,7,250,2800,7.937731775260109,358133.9318835239,579527.1756979732,17.7778,0,0,2.0101,82.41,100,3.5256,0,13.5802,22.2223
"0313205",-0.8767,-1.3291,-1.6702,1.3166,0,5149,0,0,358935.9796477824,578648.3544901096,7.9496,1.1466,3.7778,2.6495,78.15,66.5408,12.6844,2.719,22.0524,13.9882
"0313206",-0.0223,-1.324,-1.766,1.0554,1,1756,56.94760820045558,4.0595392954302,359418.38887205237,577999.0123272015,24.6006,5.1118,21.5596,7.8992,63.18,100,14.8848,0.6076,47.1246,13.4718
"0313301",0.4569,-0.9809,-0.8711,0.994,3,3902,76.88364941055869,4.35521603881238,359577.1200386642,576858.5159590822,29.2265,17.7033,26.9737,4.0166,45.77,99.0617,32.2955,3.2172,89.3541,3.429
"0313302",2.0330999,0.2305,-0.4898,0.8431,4,3035,131.79571663920922,4.888811982299331,358356.35173639935,576925.998480262,71.2556,54.1109,57.5658,17.3018,42.99,93.9302,62.3188,10.9256,94.5188,2.2307
"0313303",2.6071,0.6184,-0.7752,0.994,22,2662,826.4462809917355,6.718344187913472,358559.5757716428,575573.2517107626,85.9911,76.5648,73.4214,16.9903,43.65,100,56.3986,22.7972,99.8137,0
"0313305",-0.8078,-1.4917001,-3.1817999,1.4412,0,58,0,0,359667.65192256373,575581.0977756573,0,22.0339,0,6.6667,100,100,0,0,27.1186,52.5424
"0313401",-1.0771,-1.2291,2.5704,1.3935,0,43,0,0,358071.9896752454,576209.5064305635,0,0,0,0,0,0,0,0,0,0
"0313402",-0.4553,1.3559999,-0.188,1.086,0,4835,0,0,357952.67508112156,575596.5448953828,31.8514,16.6022,7.885,6.1858,46.65,72.1005,60.1231,19.3299,8.3548,68.9862
"0313403",-0.6867,0.3437,0.1098,1.086,1,1649,60.64281382656155,4.121356658770196,357936.9492261791,574882.8867409516,18.7015,10.868,5.5402,3.2746,41.97,59.8246,43.3115,10.7018,6.9866,44.1072
"0313404",-0.8276,1.2041,-0.7156,1.3469,0,1478,0,0,358243.60427806614,574775.58588194,24.6377,15.4783,1.6746,3.5176,59.06,67.1329,43.3105,26.049,0,69.3913
"0313405",-0.0754,-0.3248,0.1957,1.0816,0,1403,0,0,358173.7218438407,573959.848824635,27.285,12.6608,6.5744,6.786,32.01,81.1859,49.3277,0,29.8578,10.9682
"0313406",2.4073999,-0.0267,-1.0423,0.8656,0,1570,0,0,358211.89766760083,573168.3108689921,88.5057,71.332,63.2479,16.309,47.97,100,47.2834,13.0518,100,0
"0313501",-0.2086,-1.6216,-1.4177999,1.1717,1,2861,34.95281370150297,3.582207348183708,360207.1877134312,574778.7809223649,9.3142,2.4565,16.474,4.1712,54.46,99.7925,3.3549,1.7981,75.1279,14.739
"0313502",1.5448,-0.5622,-0.9363,0.8551,3,2236,134.16815742397137,4.90651961385715,359272.2533557729,574798.9504284967,60.9775,41.2753,53.9557,10.2308,45.54,98.005,38.7931,7.4813,99.7709,1.8328
"0313503",-0.1815,-1.6977,-1.2386,1.4412,0,1036,0,0,358867.74274386984,574790.103794799,2.0344,1.9562,17.9389,4.1667,56.76,89.6601,3.2787,4.9575,87.0892,1.3302
"0313504",2.4933,1.2732,-0.3214,1.086,9,2122,424.1281809613572,6.052390725713614,358541.7695939695,574791.3486661364,81.0401,66.9556,75.9259,15.9854,32.27,100,55.2984,37.3117,98.8805,0
"0313506",-0.4769,0.3368,-1.812,0.8551,0,2483,0,0,358769.37606803235,573979.3985138179,20.9422,0,15.2542,3.1447,73.88,94.0577,42.3108,22.5806,35.9588,31.3213
"0313507",0.4695,-0.3639,0.3083,0.868,3,1135,264.3171806167401,5.580926018250601,359283.38155369647,573869.2169206248,35.8934,24.7649,2.6738,6.2278,33.74,82.0996,56.7179,3.0956,97.884,0.4702
"0313508",0.1531,-0.7276,1.0175,0.8551,0,292,0,0,359237.2337866751,574294.6085223472,4.7138,44.7811,0,5.8824,37.22,37.5,30.7292,9.0909,100,0
"0313509",-0.376,-1.7614,-0.4329,0.8551,0,134,0,0,359442.8141387137,574201.7734696855,18.3486,18.3486,0,0,65.38,28.0702,0,5.2632,100,0
"0313510",0.0581,-1.4937,-0.2172,1.1489,1,4781,20.916126333403053,3.087222728096637,360417.24366718065,574006.9623132794,4.7014,9.8892,15.493,3.3462,30.39,95.8196,11.9805,1.8788,95.9741,1.3239
"0313511",1.6966,-0.219,-0.4277,0.8231,19,3950,481.0126582278481,6.177970375589265,359737.62715268927,573226.2129387618,60.6906,52.5517,51.4658,10.6961,34.92,98.6584,44.1209,10.7327,100,2.049
"0313512",1.0312999,-0.1075,0.2296,1.1489,1,885,112.99435028248588,4.73614888824085,359462.3672572323,573160.5746761949,38.3874,31.9895,36.5546,7.8675,28.85,87.3333,51.7919,10.8333,97.8966,0
"0313513",0.9869,0.1227,1.0958,0.894,2,1005,199.00497512437812,5.298342241860533,359257.70529496105,573181.5963662281,32.1769,49.6097,21.3953,8.0357,18.87,72.7003,56.1503,11.8694,98.0919,0
"0313514",1.5854,-0.0924,0.3319,0.868,8,983,813.8351983723296,6.702985882207448,358911.3521419158,573168.3969630776,38.4679,32.5562,47.4403,23.2949,34.22,79.0741,53.163,8.8889,100,0
"0313515",2.7598,0.9465,-0.606,0.8656,28,4329,646.8006468006467,6.473583005194043,358608.1645984006,573160.1374915034,85.8498,79.1134,82.2407,17.1537,40.13,100,61.9777,27.0431,99.4967,0.1161
"0313601",1.579,-0.5701,-0.7519,1.1489,1,1010,99.00990099009901,4.605269190987925,360406.1588925433,573496.1393571729,33.2698,43.3746,60,17.0839,47.67,98.103,44.7423,4.878,97.1401,3.6225
"0313602",2.4763999,0.2206,-0.6193,1.1489,6,2334,257.0694087403599,5.553228574866004,360097.73666445934,573120.589215643,79.7846,68.5307,56.4907,24.6051,42.53,98.2043,45.5118,17.8451,100,0.2779
"0313603",2.7725999,1.0267,-0.6915,0.7107,10,1738,575.3739930955121,6.356756743564619,360928.7098133879,573250.5701870227,92.4347,79.7017,74.5843,19.0424,45.03,97.2399,65.154,27.1762,100,0
"0313604",1.8246,-0.0022,-0.2625,0.7004,3,1807,166.02102933038185,5.118119728623001,361390.8539206047,572528.3999431604,60.3499,64.5044,48.5185,12.2651,38.44,92.4847,57.2282,9.3558,98.9796,0.5831
"0313605",1.9532,0.1263,0.0231,0.7107,6,337,1780.4154302670622,7.485163512836903,360525.33818291716,572316.8036320494,65.5882,71.3725,47.2727,15.1471,36.52,80.0532,51.107,13.0319,100,3.8235
"0313701",1.2532001,-0.2338,-0.5005,0.9293,2,900,222.22222222222223,5.408167787478714,358220.540870035,572347.61797717,51.1129,56.5183,29.108,7.7286,52.87,84.5688,69.6468,1.3616,99.2051,0
"0313702",0.9867,-0.4059,0.8234,1.0773,11,1129,974.3135518157661,6.882759010904264,358235.506343241,571540.6214092041,38.0349,48.336,29.0323,7.0175,26.81,58.4541,41.8663,7.7295,100,0
"0313703",1.3688999,0.1695,0.2838,0.999,2,629,317.9650238473768,5.765081453661928,358249.2560332025,570734.9339254459,54.1353,55.0125,36.8421,11.8644,39.5,59.2308,43.0952,20,98.4962,1.1278
"0313704",1.5996,-0.1477,0.3298,1.0023,4,745,536.9127516778524,6.287696375408043,358271.56089646346,569921.833978697,54.2065,70.2677,32.7014,14.0665,40.93,64.1379,58.2192,4.8276,100,1.5296
"0313801",1.4529999,0.0681,0.1831,0.781,7,1352,517.7514792899408,6.251424923184102,360080.09597380355,572379.676190031,68.8836,38.9074,40.2116,9.8168,30.5,82.1185,60.4022,7.4032,98.5748,3.5155
"0313802",1.1003,-0.3772,-0.1309,0.8231,1,1656,60.38647342995169,4.117189508439165,359679.54208696587,572421.2016412735,40.0963,42.4443,31.9489,7.2987,33.38,96.4575,49.3724,6.3765,99.7592,0.903
"0313803",1.9444,0.1175,-0.4303,0.7929,15,1403,1069.1375623663578,6.975542482151658,359338.60886790516,572380.146701212,67.8705,77.1576,39.6277,13.4207,44.63,93.2224,62.6609,9.3936,98.6867,0
"0313804",1.8636,-0.1246,-0.4557,0.894,2,703,284.4950213371266,5.65422459054516,358929.31448293675,572364.7418761911,69.5423,55.1056,58.4362,10.0381,39.3,92.9006,57.0108,7.0994,100,0
"0313805",2.6127,0.7089,-0.7281,0.8656,21,1875,1120,7.02197642307216,358611.89840266854,572362.413222161,87.6902,87.9668,68.0473,14.2071,44.77,100,65.7821,20.4409,100,0
"0313806",3.0885,1.1154,-0.3057,0.9293,12,2629,456.4473183720046,6.125661726985737,358639.52488831634,571763.9518496137,87.4589,81.5991,71.5311,30.7059,38.82,100,65.4321,26.3158,100,0.7667
"0313807",1.9179,0.507,-0.4585,0.7929,13,2225,584.2696629213483,6.372072703280107,358955.26559789036,571669.9315111086,65.6009,57.4789,65.1601,9.3695,41.55,93.6321,66.0823,17.9245,99.7795,0
"0313808",1.4136,-0.1168,-0.2759,0.8627,5,1214,411.8616144975288,6.023112462955383,359352.594596906,571673.7258124627,56.2541,53.4745,27.707,12.226,42.07,89.8413,55.054,8.7302,100,0
"0313809",1.2747999,-0.0245,0.1343,0.781,5,2073,241.196333815726,5.48974869399256,359753.27649639914,571688.4294823383,48.6686,29.915,30.2181,19.1489,40.06,75.265,52.6912,10.6007,99.6601,2.6629
"0313810",2.3378999,0.5697,-0.3435,0.7465,9,1225,734.6938775510204,6.600814104966688,360164.17830603325,571691.0186451839,77.051,80.5432,71.393,10.2665,34.44,92.0086,48.5938,25.486,100,0.2772
"0313811",2.1451001,0.3418,0.1878,0.7465,3,306,980.3921568627451,6.888972131839423,360180.24914811435,571295.1407699108,59.465,75.7202,61.4583,12.5767,25,95.2096,55.9671,15.5689,100,2.0576
"0313812",1.1944,-0.273,-0.2301,0.7465,6,1993,301.0536879076769,5.710604776103582,359766.7564050511,571079.2656086511,45.6385,48.1565,26.824,9.8882,42.17,90.5419,59.9596,3.7438,99.5953,0.8094
"0313813",2.7567,-0.17,-0.4151,0.8627,4,326,1226.993865030675,7.113137112791245,359488.494418971,571170.3523729496,80.8874,86.0068,79.4118,16.4634,33.2,100,53.4653,4.8387,100,0
"0313814",0.7492,-0.2005,-0.3859,0.8905,2,1425,140.35087719298247,4.951245289942642,359145.86285708717,570973.7951197992,39.1328,38.103,13.3705,7.1819,44.49,91.1877,48.6586,11.8774,97.7236,1.897
"0313815",2.3178,-0.2744,-1.2291,0.8627,4,1773,225.60631697687535,5.42321422542015,359034.7882782737,571265.4844905814,80.0297,62.2866,63.0631,20.1299,55.13,98.4014,46.6667,8.881,100,0
"0313816",2.4693999,0.1266,-1.0953,1.0773,9,722,1246.5373961218836,7.128926804027583,358638.89741199743,571364.2709046256,75,82.1429,75,13.8889,52.31,100,57.6923,13.3929,100,0
"0313817",2.8605001,0.9311,-0.6388,1.0773,23,3368,682.8978622327791,6.527808582251495,358651.6868018159,570739.214163887,93.7789,85.6379,77.7906,17.1809,43.02,100,72.6744,21.0419,99.7813,0.3645
"0313818",1.1838,-0.2407,-0.2523,0.8905,8,1364,586.5102639296188,6.375893716384207,359171.8759669408,570555.3509312181,38.7131,31.8565,37.5,14.3377,39.63,89.335,41.8089,13.2999,99.6835,0.8439
"0313819",1.2995,-0.6431,-0.633,0.8905,2,1093,182.9826166514181,5.214841278425414,359777.1776996486,570571.1034371105,48.9347,56.7472,34.9206,9.7773,50.83,81.2057,39.2419,6.5603,100,0
"0313820",0.9839,-0.686,-0.7439,0.8077,8,2351,340.280731603573,5.832705398425539,360184.82784188975,570785.5097398905,38.2956,40.9924,28.8848,9.6673,50.31,90.5314,38.7534,6.2802,98.4898,2.3373
"0313901",1.6729,-0.107,-0.4936,0.8827,3,741,404.8582995951417,6.006004082906039,361708.789740012,571694.015829958,61.5044,48.9381,52.669,12.8797,46.78,82.7664,52.7548,10.6576,100,0
"0313902",1.1093,-0.189,0.1052,0.8593,6,2234,268.5765443151298,5.596852373454797,360970.0025145568,571592.5678643825,32.2436,37.1795,35.6757,13.7871,35.38,79.6875,36.8026,16.4931,97.5,0
"0313903",1.3505,-0.146,-1.1633,0.7004,5,2870,174.21602787456445,5.166019657620255,360574.91328449943,571612.4913306396,56.1653,42.3758,49.2,7.4109,56.97,97.0248,57.9135,9.8347,96.2834,1.5283
"0313904",0.8464,-0.8112,-0.4062,0.8593,6,2804,213.98002853067047,5.370545133258045,360586.95645906235,570795.9278354265,35.2414,27.3364,38.7211,7.8187,45.43,77.9264,37.3778,3.9298,98.053,2.3754
"0313905",0.0989,-1.1809,-0.5159,0.8951,0,1624,0,0,360993.9583554035,570814.7227300917,19.5497,18.2867,12.2685,6.0847,47.22,77.2849,18.159,4.1667,78.6381,4.8325
"0313906",-0.4379,-1.6285,-1.0006,0.8827,0,2448,0,0,361399.25607841264,570815.2104821438,11.3359,6.2368,15.3355,0.9756,58.24,67.9193,5.5258,0.7333,57.0164,8.1753
"0313907",-0.503,-1.4982001,-0.7552,1.0193,2,6201,32.25286244154169,3.504140851863883,362387.18457215035,570869.0854874653,7.149,1.4708,16.5811,1.3892,52.19,68.7265,7.0606,0.9529,55.2078,13.5283
"0314001",1.3235,-0.1113,-0.5751,0.7996,6,1781,336.88938798427847,5.8227185874392,359591.10573498625,570159.3241311172,39.8968,45.2709,30.4348,17.6681,51.07,91.0569,48.7106,13.5889,99.3551,0.9888
"0314002",2.6867001,1.0779999,-0.5712,0.999,9,4074,220.91310751104567,5.402285897644427,358670.3208852182,569943.5572555606,87.2648,87.1359,74.359,14.6409,40.38,100,65.1584,28.4314,97.8345,0.0773
"0314003",1.2139,-0.4565,-0.2199,0.8147,1,1336,74.8502994011976,4.328761653066877,359843.4053269476,569370.459630273,45.3395,49.5972,24.3902,12.035,41.92,87.6206,49.8781,4.0193,100,0.8631
"0314004",1.7266999,0.1726,-0.7639,0.7597,14,1364,1026.392961876833,6.934779767588085,359420.90058076533,569142.6163842295,57.711,62.4594,46.0417,12.6697,50.2,95.629,55.1227,16.6311,99.4724,0
"0314005",1.2963001,-0.1313,-0.8969,0.8147,6,2084,287.90786948176583,5.666107846567336,359018.8910286316,569129.8343499262,52.6715,51.874,39.2562,7.139,53.79,92.3454,53.75,11.6781,99.7608,2.2329
"0314006",1.373,-0.4382,0.2135,1.0023,1,691,144.7178002894356,4.981671876565514,358706.65821890824,568900.3006453072,43.6019,55.5687,25.1185,16.6667,42.05,72.0588,56.9832,0,100,0
"0314007",1.5825,-0.1088,-0.468,0.8147,7,961,728.4079084287201,6.592233120691343,359234.1824789389,568626.8566272673,39.1431,56.8627,41.4013,17.0606,44.58,95.4233,44.9011,14.8741,100,0.5084
"0314008",1.7271,-0.0725,-0.4801,0.7716,15,2857,525.0262513125656,6.265351118930713,359238.1606865534,568217.3453963087,58.9182,56.9363,46.0022,14.1198,41.35,94.183,46.551,13.3333,98.6477,0.886
"0314101",-0.2097,-1.2905,-1.6303999,1.0193,2,2269,88.14455707360071,4.490259288868194,362754.42751462513,570293.5744248744,18.4958,15.8774,17.4528,3.924,69.7,79.3886,9.8582,5.6213,52.4791,13.4262
"0314102",-0.3414,-1.4295,-2.335,1.0193,1,1607,62.22775357809583,4.146743343653467,361412.3866896998,570332.5434839623,27.6946,6.9611,13.0612,3.8949,79.12,89.5582,2.8649,5.6225,45.5838,17.1407
"0314103",-0.1631,-1.5531,-0.5564,0.8951,2,637,313.9717425431711,5.752482928589634,361011.80113654904,570324.9338587072,13.7029,3.3473,13.1313,8.1409,49.51,68.6321,6.7239,0,69.5607,9.205
"0314104",0.4247,-1.0872,-0.2668,0.8951,0,685,0,0,360605.48672896513,570304.3642834827,23.4222,13.885,19.8925,11.7347,47.41,69.8052,26.2452,2.9221,95.0912,3.2258
"0314105",0.3407,-1.2095,-1.0673,0.8672,2,2488,80.38585209003216,4.399201450654503,360628.35766711354,569898.286000501,20.576,23.2664,18.3824,8.8112,60.39,83.6522,25.4188,2.6957,84.8427,2.3493
"0314106",-0.3623,-1.2661999,-1.3122,0.8672,0,1690,0,0,361025.5812355492,569916.5715104569,26.1568,8.9625,10.4701,4.918,62.8,73.0375,7.0997,3.2992,37.7009,18.1198
"0314107",-0.6874,-1.4563,-1.8059,0.9121,0,1844,0,0,361421.999260002,569929.5510516955,13.5194,2.0061,10.7071,2.6477,74.38,74.8629,5.3239,2.1024,32.6646,20.3663
"0314108",-0.2965,-1.4186,-1.2725,0.9121,4,2506,159.6169193934557,5.079022147105936,361791.1072609155,569912.088701688,19.1503,4.4142,22.2025,3.8245,62.62,70.9329,7.8876,2.446,47.2287,12.3797
"0314109",-0.4997,-1.3868001,-1.1981,0.8903,1,3307,30.23888720895071,3.441663703624847,362842.70824299695,569880.1899627169,12.443,5.1445,13.1171,5.4479,64.66,66.4696,6.7147,2.4181,36.1632,15.1546
"0314110",-0.7039,-1.3455,-1.2575001,0.9157,0,3491,0,0,362871.9106429196,569123.6717416925,16.9372,2.2971,10.034,1.2264,60.11,72.7226,4.6617,1.7598,24.5942,21.4396
"0314111",-1.0355,-1.1701,-0.5838,0.9601,0,2127,0,0,361812.7369961246,569071.9721167752,11.8873,1.5438,0,0.9615,52.54,54.4732,3.5817,1.8887,7.1787,28.1745
"0314112",-0.9163,-1.385,-0.8774,0.9121,0,2217,0,0,361445.1801382216,569097.1169635265,12.8604,2.8375,4.5752,1.7866,58.9,55.8962,3.125,0,7.4142,20.0915
"0314113",-0.9775,-1.4924999,-0.8531,0.961,0,668,0,0,361040.9741780105,569094.234882316,6.1224,0,13.7255,6.8429,77.05,18.1818,0,0,5.102,22.5947
"0314114",-0.6947,-1.2129,-1.961,0.8672,0,703,0,0,360636.51491968264,569078.3587925824,19.4133,1.4668,8.6022,2.997,72.44,85.8223,7.7022,3.2136,22.8645,28.5591
"0314201",0.997,-0.4309,-0.0163,0.8354,1,1895,52.770448548812666,3.984724032776986,362851.6961737325,568306.7323985031,30.643,33.0369,36.5591,9.0909,31.99,91.481,41.2698,9.4364,100,1.026
"0314202",1.0307,-0.4667,-0.6751,0.7899,4,1511,264.7253474520185,5.582463246981192,361489.2405468028,568311.5224607751,32.5776,43.0191,28.5156,15.3792,53.35,89.1129,47.1374,4.8387,84.7852,6.623
"0314203",1.3673,0.0819,-0.8181,0.7343,8,1342,596.1251862891207,6.392126783686834,361060.23187186744,568277.4087913919,47.0836,45.2444,45.6233,14.8359,52.82,89.9696,46.4487,17.6292,83.2895,3.6259
"0314204",0.9495,-1.0457,-1.3589,0.8147,0,1454,0,0,360656.525004452,568269.980659852,33.5979,28.9683,49.1477,12.3629,57.25,96.4427,27.7992,1.1858,75.6614,10.7143
"0314205",1.1752,-0.531,-0.5164,0.8266,0,2185,0,0,360253.80012306187,568251.6765299625,36.0248,39.0324,39.589,12.557,46.04,88.3333,39.9898,8.75,100,1.4057
